Title,Year,Rating,Votes,1,2,3,4,5,6,7,8,9,10,WorldwideBox Office
Soapdish,1991,6.6,16468.0,1548.0,1129.0,2659.0,4182.0,3390.0,1829.0,865.0,373.0,197.0,296.0,36489888.0
Star Trek VI: The Undiscovered Country,1991,7.2,76195.0,8165.0,8654.0,18935.0,22752.0,10612.0,3773.0,1370.0,689.0,442.0,803.0,96888996.0
Suburban Commando,1991,4.5,10364.0,907.0,216.0,399.0,823.0,1309.0,1836.0,1700.0,1255.0,882.0,1037.0,6948859.0
Tacones lejanos,1991,7.0,16033.0,1321.0,1592.0,3804.0,5145.0,2534.0,889.0,330.0,141.0,93.0,184.0,1710057.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,6.0,56458.0,5399.0,2375.0,5827.0,10723.0,14015.0,9204.0,4340.0,2165.0,1218.0,1192.0,78656813.0
Terminator 2: Judgment Day,1991,8.6,1088054.0,274173.0,298953.0,292137.0,139860.0,44982.0,17071.0,7282.0,3972.0,2766.0,6858.0,520881154.0
Thelma & Louise,1991,7.5,154901.0,16470.0,21142.0,46510.0,43028.0,16619.0,5763.0,2179.0,1171.0,673.0,1346.0,45457532.0
Toy Soldiers,1991,6.6,23247.0,1899.0,1329.0,3557.0,5974.0,5343.0,2663.0,1222.0,662.0,309.0,289.0,15073942.0
Trust,1990,7.4,11387.0,1843.0,1554.0,2644.0,2254.0,1384.0,851.0,275.0,185.0,151.0,246.0,357400.0
What About Bob?,1991,7.0,69912.0,7261.0,6421.0,14783.0,21256.0,11439.0,4593.0,1873.0,939.0,595.0,752.0,63707829.0
White Fang,1991,6.7,21126.0,1582.0,1120.0,3246.0,7065.0,5160.0,1892.0,548.0,223.0,128.0,162.0,34793160.0
Wong Fei Hung,1991,7.2,18810.0,2175.0,2115.0,5002.0,5416.0,2279.0,899.0,391.0,215.0,140.0,178.0,3826459.0
1492: Conquest of Paradise,1992,6.4,30651.0,1813.0,1558.0,4316.0,8656.0,7661.0,3502.0,1449.0,680.0,340.0,676.0,7191399.0
3 Ninjas,1992,5.3,21896.0,2556.0,658.0,1423.0,2679.0,3936.0,4234.0,2570.0,1731.0,943.0,1166.0,29000301.0
Aladdin,1992,8.0,415726.0,72246.0,77775.0,143521.0,80201.0,26010.0,8676.0,3150.0,1495.0,900.0,1752.0,504050219.0
Alien³,1992,6.4,299842.0,14409.0,13492.0,39143.0,82677.0,75802.0,33915.0,15693.0,9417.0,6695.0,8599.0,159814498.0
The Babe,1992,5.9,11126.0,492.0,257.0,826.0,1920.0,3168.0,2306.0,1111.0,625.0,250.0,171.0,19930973.0
Bad Lieutenant,1992,7.0,43519.0,4261.0,4652.0,9666.0,12073.0,6437.0,2893.0,1481.0,858.0,476.0,722.0,2038916.0
Baraka,1992,8.5,39036.0,13219.0,10390.0,8915.0,3755.0,1345.0,562.0,256.0,157.0,125.0,312.0,1332110.0
Basic Instinct,1992,7.0,199950.0,13501.0,16558.0,44171.0,66087.0,35539.0,13252.0,5221.0,2335.0,1325.0,1961.0,352927224.0
Batman Returns,1992,7.1,304377.0,26518.0,25963.0,63761.0,98328.0,51750.0,19923.0,8070.0,4220.0,2527.0,3317.0,266915287.0
Beethoven,1992,5.7,71953.0,4063.0,1610.0,4806.0,11584.0,19981.0,16505.0,7093.0,3296.0,1708.0,1307.0,147214049.0
Belle Epoque,1992,7.1,10498.0,1296.0,1180.0,2440.0,2977.0,1433.0,579.0,237.0,122.0,73.0,161.0,5418216.0
Bob Roberts,1992,7.0,15165.0,1340.0,1568.0,3253.0,3865.0,2548.0,1148.0,436.0,259.0,216.0,532.0,4479470.0
The Bodyguard,1992,6.3,134513.0,9220.0,6474.0,17571.0,32640.0,33392.0,18305.0,8382.0,4131.0,2095.0,2303.0,411046449.0
Boomerang,1992,5.6,29687.0,1882.0,905.0,2256.0,4279.0,6639.0,6609.0,3633.0,1823.0,854.0,807.0,131052444.0
Braindead,1992,7.5,97538.0,17133.0,14251.0,25668.0,19819.0,9274.0,4351.0,2285.0,1491.0,1133.0,2133.0,242623.0
Dracula,1992,7.4,216279.0,27297.0,29208.0,58656.0,53241.0,25478.0,10810.0,5044.0,2640.0,1642.0,2263.0,215862692.0
Buffy the Vampire Slayer,1992,5.6,45056.0,2990.0,1352.0,3589.0,7380.0,10628.0,8860.0,4807.0,2649.0,1411.0,1390.0,16624456.0
C'est arrivé près de chez vous,1992,7.4,41222.0,5684.0,6619.0,11418.0,8455.0,4077.0,2064.0,949.0,627.0,445.0,884.0,205569.0
Candyman,1992,6.7,91005.0,7010.0,6288.0,16070.0,25634.0,19595.0,8716.0,3681.0,1762.0,974.0,1275.0,25795897.0
Captain Ron,1992,5.8,21693.0,1960.0,881.0,2066.0,3606.0,4824.0,3956.0,2164.0,1086.0,606.0,544.0,22518097.0
Chaplin,1992,7.5,57987.0,6470.0,7567.0,18348.0,15965.0,5859.0,2253.0,655.0,284.0,203.0,383.0,9493259.0
Child's Play 3,1991,5.1,41573.0,2939.0,821.0,2091.0,4693.0,8011.0,10067.0,6133.0,3469.0,1794.0,1555.0,20560255.0
Como agua para chocolate,1992,7.1,18028.0,2185.0,2366.0,4226.0,4450.0,2392.0,1033.0,520.0,298.0,193.0,365.0,21744201.0
Cool World,1992,4.8,23359.0,1222.0,575.0,1116.0,2399.0,3868.0,4776.0,3725.0,2583.0,1545.0,1550.0,14110589.0
Cronos,1993,6.7,30543.0,1522.0,1792.0,5449.0,10145.0,6718.0,2782.0,1050.0,499.0,258.0,328.0,621392.0
The Crying Game,1992,7.2,55868.0,5566.0,6933.0,14570.0,14672.0,7103.0,3002.0,1389.0,773.0,588.0,1272.0,62548947.0
The Cutting Edge,1992,6.9,20697.0,3392.0,1954.0,3787.0,5055.0,3528.0,1597.0,663.0,304.0,179.0,238.0,25105517.0
Death Becomes Her,1992,6.6,118905.0,10137.0,7050.0,18080.0,31217.0,27572.0,13183.0,5964.0,2962.0,1466.0,1274.0,149022650.0
Deep Cover,1992,6.9,11800.0,1054.0,1016.0,2407.0,3601.0,2176.0,857.0,326.0,138.0,75.0,150.0,16639799.0
The Distinguished Gentleman,1992,5.9,16185.0,650.0,385.0,1321.0,3274.0,4967.0,3157.0,1309.0,552.0,263.0,307.0,46666502.0
Encino Man,1992,5.8,41010.0,3625.0,1342.0,3767.0,7163.0,9801.0,7299.0,3792.0,1983.0,1162.0,1076.0,40693477.0
Far and Away,1992,6.6,64257.0,4503.0,4081.0,10484.0,18237.0,14543.0,6665.0,2741.0,1289.0,674.0,1040.0,137783840.0
Damage,1992,6.7,18535.0,1713.0,1592.0,3458.0,5075.0,3380.0,1597.0,720.0,388.0,231.0,381.0,7532911.0
FernGully: The Last Rainforest,1992,6.5,30738.0,3933.0,1965.0,4280.0,7194.0,6564.0,3537.0,1497.0,740.0,454.0,574.0,32710894.0
A Few Good Men,1992,7.7,263667.0,27696.0,42961.0,93834.0,66232.0,21096.0,6608.0,2266.0,1088.0,643.0,1243.0,243240178.0
Final Analysis,1992,5.9,14431.0,630.0,377.0,1175.0,2839.0,4185.0,2929.0,1195.0,504.0,257.0,340.0,28590665.0
Forever Young,1992,6.3,47751.0,2549.0,1883.0,5463.0,12382.0,14437.0,6636.0,2403.0,964.0,489.0,545.0,127956187.0
Freejack,1992,5.4,16407.0,663.0,327.0,1062.0,2427.0,3839.0,3684.0,2128.0,1120.0,639.0,518.0,17129026.0
Glengarry Glen Ross,1992,7.7,105480.0,14597.0,18454.0,33014.0,22525.0,9173.0,3764.0,1556.0,896.0,581.0,920.0,10725228.0
The Hand That Rocks the Cradle,1992,6.7,44461.0,2612.0,2287.0,7076.0,14053.0,11252.0,4252.0,1557.0,646.0,347.0,379.0,88036683.0
Hellraiser III: Hell on Earth,1992,5.5,31121.0,1876.0,790.0,2163.0,4571.0,7350.0,7133.0,3510.0,1917.0,924.0,887.0,12534961.0
Hero,1992,6.5,22665.0,1147.0,1138.0,3333.0,6550.0,5962.0,2705.0,915.0,407.0,209.0,299.0,19507345.0
Hoffa,1992,6.6,23511.0,1207.0,1111.0,3653.0,7632.0,6036.0,2346.0,760.0,312.0,206.0,248.0,29302121.0
Home Alone 2: Lost in New York,1992,6.8,351310.0,38211.0,25517.0,57771.0,96814.0,73968.0,32821.0,13267.0,6162.0,3475.0,3304.0,358994850.0
"Honey, I Blew Up the Kid",1992,4.8,44493.0,1640.0,569.0,1593.0,3827.0,8022.0,11438.0,8887.0,4735.0,2302.0,1480.0,58662452.0
Honeymoon in Vegas,1992,5.8,18249.0,670.0,436.0,1492.0,3555.0,5589.0,3685.0,1479.0,714.0,288.0,341.0,35208854.0
HouseSitter,1992,6.1,25276.0,1562.0,1056.0,2715.0,5497.0,7262.0,4144.0,1609.0,737.0,341.0,353.0,94900635.0
Howards End,1992,7.4,32763.0,4080.0,4249.0,8812.0,8375.0,3818.0,1596.0,661.0,415.0,296.0,461.0,26341736.0
Husbands and Wives,1992,7.5,29497.0,2959.0,4151.0,9213.0,7876.0,3028.0,1077.0,385.0,236.0,149.0,423.0,10555619.0
Indochine,1992,7.0,10131.0,1054.0,1092.0,2403.0,2759.0,1467.0,683.0,301.0,115.0,99.0,158.0,5603158.0
Innocent Blood,1992,6.2,10293.0,621.0,439.0,1358.0,2446.0,2570.0,1463.0,652.0,350.0,164.0,230.0,4943279.0
Jennifer Eight,1992,6.3,17153.0,679.0,565.0,2031.0,4507.0,5292.0,2406.0,874.0,396.0,203.0,200.0,11390479.0
Ging chaat goo si III: Chiu kup ging chaat,1992,6.9,21789.0,1921.0,1534.0,4085.0,7391.0,4268.0,1469.0,499.0,210.0,138.0,274.0,16270600.0
Jo Jeeta Wohi Sikandar,1992,8.2,23383.0,5510.0,5637.0,6499.0,3295.0,1008.0,352.0,131.0,94.0,109.0,748.0,631.929
Juice,1992,7.0,27429.0,3874.0,2260.0,5662.0,8374.0,4229.0,1623.0,588.0,257.0,162.0,400.0,20146880.0
Kuffs,1992,5.9,10981.0,1086.0,442.0,995.0,1939.0,2587.0,2029.0,964.0,447.0,228.0,264.0,21142815.0
Kurenai no buta,1992,7.7,89685.0,10808.0,14685.0,29888.0,22294.0,7659.0,2325.0,822.0,404.0,267.0,533.0,1354960.0
The Last of the Mohicans,1992,7.7,169835.0,28641.0,28036.0,50310.0,37212.0,15247.0,5534.0,2138.0,1120.0,610.0,987.0,75505856.0
The Lawnmower Man,1992,5.4,36425.0,1399.0,856.0,2476.0,5491.0,8603.0,7870.0,4522.0,2490.0,1450.0,1268.0,32100816.0
A League of Their Own,1992,7.3,109495.0,13691.0,12899.0,26878.0,31959.0,14425.0,5408.0,1911.0,858.0,455.0,1011.0,132440069.0
Leap of Faith,1992,6.1,13432.0,792.0,646.0,1519.0,3012.0,3512.0,2148.0,972.0,415.0,168.0,248.0,23369283.0
Lethal Weapon 3,1992,6.7,168745.0,10305.0,8707.0,27222.0,57769.0,40921.0,14540.0,4845.0,2100.0,1013.0,1323.0,321731527.0
Lorenzo's Oil,1992,7.3,22702.0,2513.0,2473.0,5782.0,6783.0,3006.0,1109.0,459.0,198.0,144.0,235.0,7286388.0
Bitter Moon,1992,7.2,39361.0,4296.0,5000.0,9642.0,10431.0,5138.0,2174.0,1088.0,537.0,389.0,666.0,1862805.0
Malcolm X,1992,7.7,94838.0,13998.0,14654.0,30489.0,22492.0,7266.0,2510.0,952.0,456.0,396.0,1625.0,48169910.0
El mariachi,1992,6.8,67510.0,4012.0,4470.0,13472.0,24523.0,12749.0,4579.0,1770.0,841.0,451.0,643.0,2040920.0
Medicine Man,1992,6.0,23577.0,1166.0,884.0,2360.0,5020.0,6907.0,4130.0,1670.0,737.0,347.0,356.0,45500797.0
Memoirs of an Invisible Man,1992,6.0,25250.0,954.0,645.0,2248.0,5430.0,7846.0,4622.0,1930.0,798.0,367.0,410.0,14358033.0
The Mighty Ducks,1992,6.5,66646.0,5859.0,3513.0,9712.0,18304.0,16377.0,7273.0,2812.0,1319.0,723.0,754.0,50752337.0
Mr. Baseball,1992,6.0,11541.0,551.0,376.0,1157.0,2441.0,3317.0,2034.0,881.0,403.0,180.0,201.0,20883046.0
The Muppet Christmas Carol,1992,7.7,58297.0,12156.0,8390.0,15923.0,12993.0,5310.0,1987.0,656.0,309.0,196.0,377.0,32574382.0
My Cousin Vinny,1992,7.6,124689.0,15926.0,18171.0,38751.0,32967.0,12308.0,3931.0,1330.0,527.0,300.0,478.0,64088552.0
Newsies,1992,6.9,21037.0,5893.0,2010.0,3096.0,3947.0,2747.0,1488.0,722.0,373.0,276.0,485.0,2819485.0
Noises Off...,1992,7.5,11408.0,2240.0,1661.0,2667.0,2338.0,1240.0,561.0,282.0,128.0,114.0,177.0,2280148.0
Of Mice and Men,1992,7.5,44006.0,4840.0,5452.0,13774.0,12554.0,4604.0,1537.0,569.0,232.0,141.0,303.0,5471088.0
Passenger 57,1992,5.9,48297.0,1600.0,941.0,3493.0,9700.0,15561.0,9964.0,3893.0,1638.0,824.0,683.0,44065653.0
Patriot Games,1992,6.8,112556.0,4689.0,6406.0,22708.0,44621.0,22760.0,6944.0,2374.0,905.0,443.0,706.0,178051587.0
The People Under the Stairs,1991,6.4,35452.0,2759.0,1962.0,5156.0,8847.0,8157.0,4228.0,1948.0,1075.0,601.0,719.0,31347154.0
Pet Sematary II,1992,4.8,21619.0,1206.0,425.0,984.0,2129.0,3561.0,4705.0,3679.0,2290.0,1407.0,1233.0,17092453.0
Peter's Friends,1992,7.0,11484.0,923.0,1186.0,2537.0,3405.0,1866.0,802.0,291.0,171.0,108.0,195.0,4058564.0
The Player,1992,7.5,60914.0,6730.0,9667.0,18138.0,14304.0,6322.0,2681.0,1154.0,649.0,446.0,823.0,21706101.0
Poison Ivy,1992,5.4,18794.0,1373.0,461.0,1169.0,2391.0,4165.0,4543.0,2255.0,1250.0,649.0,538.0,1829804.0
The Power of One,1992,7.1,10070.0,1714.0,1235.0,2093.0,2438.0,1294.0,599.0,226.0,135.0,99.0,237.0,2827107.0
Radio Flyer,1992,6.9,13584.0,1685.0,1139.0,2473.0,3960.0,2424.0,955.0,429.0,185.0,118.0,216.0,4651977.0
Raising Cain,1992,6.0,16198.0,723.0,558.0,1706.0,3583.0,4383.0,2568.0,1202.0,663.0,325.0,487.0,37170057.0
Red Rock West,1993,7.0,22788.0,1321.0,1808.0,5215.0,8027.0,3937.0,1410.0,471.0,228.0,136.0,235.0,2502551.0
Reservoir Dogs,1992,8.3,1008188.0,176529.0,285440.0,316604.0,144794.0,44325.0,16544.0,7740.0,4658.0,3678.0,7876.0,2913644.0
A River Runs Through It,1992,7.2,60765.0,6700.0,7066.0,15452.0,17744.0,7932.0,2961.0,1241.0,666.0,421.0,582.0,43440294.0
Romper Stomper,1992,6.8,39914.0,2924.0,2793.0,7732.0,12705.0,7873.0,3106.0,1256.0,588.0,330.0,607.0,175340.0
Scent of a Woman,1992,8.0,294940.0,56647.0,64767.0,94452.0,50514.0,16983.0,5978.0,2365.0,1235.0,821.0,1178.0,134095253.0
School Ties,1992,6.9,24756.0,1766.0,1627.0,5016.0,8669.0,4873.0,1678.0,522.0,228.0,124.0,253.0,14715067.0
Shadows and Fog,1991,6.7,17309.0,1294.0,1156.0,2980.0,5136.0,3675.0,1534.0,696.0,316.0,166.0,356.0,2735731.0
Shining Through,1992,6.4,10095.0,1034.0,724.0,1493.0,2289.0,2126.0,1107.0,520.0,281.0,196.0,325.0,43838238.0
Seong lung wui,1992,6.4,11903.0,930.0,500.0,1439.0,3147.0,3343.0,1438.0,529.0,257.0,142.0,178.0,8359717.0
Single White Female,1992,6.4,37733.0,1565.0,1198.0,4702.0,11274.0,11345.0,4526.0,1623.0,699.0,390.0,411.0,48017402.0
Singles,1992,6.7,30478.0,2482.0,2338.0,5352.0,9023.0,6416.0,2761.0,1042.0,421.0,276.0,367.0,18471850.0
Sister Act,1992,6.5,99098.0,8019.0,5316.0,14220.0,25361.0,24682.0,11717.0,4866.0,2214.0,1326.0,1377.0,231605150.0
Sleepwalkers,1992,5.3,22811.0,1270.0,481.0,1329.0,3016.0,4741.0,4992.0,3127.0,1789.0,1094.0,972.0,30524763.0
Sneakers,1992,7.1,59184.0,5216.0,5910.0,13854.0,18871.0,9364.0,3511.0,1188.0,527.0,299.0,444.0,105232691.0
Split Second,1992,6.0,15095.0,1338.0,728.0,1847.0,3281.0,3450.0,2255.0,1010.0,589.0,275.0,322.0,5430822.0
Stay Tuned,1992,6.2,13107.0,958.0,497.0,1421.0,2679.0,3150.0,2042.0,1198.0,709.0,252.0,201.0,10736401.0
Stop! Or My Mom Will Shoot,1992,4.3,42605.0,2013.0,589.0,1400.0,3072.0,5438.0,7300.0,7187.0,5990.0,4723.0,4893.0,70611210.0
Strictly Ballroom,1992,7.2,27811.0,4355.0,3817.0,6454.0,6416.0,3386.0,1431.0,697.0,396.0,286.0,573.0,11749595.0
Thunderheart,1992,6.8,16208.0,1646.0,1337.0,3093.0,4538.0,3298.0,1348.0,505.0,189.0,105.0,149.0,22660758.0
Tom and Jerry: The Movie,1992,5.3,11166.0,1479.0,359.0,752.0,1438.0,2011.0,1893.0,1084.0,814.0,582.0,754.0,3560469.0
Toys,1992,5.1,32198.0,1937.0,969.0,2173.0,3788.0,5646.0,6673.0,4668.0,2790.0,1785.0,1769.0,23278931.0
Trespass,1992,6.3,12989.0,637.0,444.0,1456.0,3059.0,3474.0,1960.0,966.0,601.0,189.0,203.0,13249535.0
Twin Peaks: Fire Walk with Me,1992,7.2,97180.0,13955.0,12076.0,22395.0,23920.0,12357.0,5666.0,2668.0,1621.0,1043.0,1479.0,4184990.0
Under Siege,1992,6.5,87612.0,5208.0,4312.0,12794.0,25602.0,21580.0,9711.0,4037.0,1956.0,1082.0,1330.0,156563139.0
Unforgiven,1992,8.2,410327.0,73277.0,102646.0,127949.0,66187.0,21648.0,8068.0,3677.0,1852.0,1369.0,3654.0,159167799.0
Universal Soldier,1992,6.1,90051.0,5998.0,3072.0,9107.0,19511.0,24629.0,14454.0,6534.0,3244.0,1744.0,1758.0,36299898.0
Unlawful Entry,1992,6.3,17292.0,864.0,580.0,2023.0,4748.0,5407.0,2223.0,768.0,347.0,158.0,174.0,57138719.0
Wayne's World,1992,7.0,157434.0,14614.0,13822.0,33782.0,49281.0,25784.0,10500.0,4348.0,2219.0,1324.0,1760.0,183097323.0
White Men Can't Jump,1992,6.8,87213.0,5594.0,5178.0,15589.0,28982.0,19330.0,7429.0,2555.0,1126.0,591.0,839.0,90753806.0
Addams Family Values,1993,6.8,93377.0,9189.0,6317.0,15491.0,26983.0,21079.0,8573.0,3276.0,1290.0,571.0,608.0,48919043.0
The Age of Innocence,1993,7.2,60366.0,6341.0,6990.0,14263.0,17133.0,8546.0,3492.0,1507.0,840.0,515.0,739.0,32255440.0
Alive,1993,7.1,56399.0,4012.0,4407.0,12781.0,20712.0,9483.0,3048.0,1006.0,421.0,202.0,327.0,36733909.0
Another Stakeout,1993,5.6,14512.0,1031.0,292.0,858.0,2131.0,3583.0,3529.0,1626.0,756.0,379.0,327.0,20208496.0
Arizona Dream,1993,7.2,43863.0,7390.0,5850.0,10396.0,10177.0,5065.0,2184.0,1080.0,608.0,413.0,700.0,112547.0
Army of Darkness,1992,7.4,177756.0,30377.0,24434.0,47429.0,39921.0,18638.0,7760.0,3651.0,2159.0,1359.0,2028.0,11505925.0
Ba wang bie ji,1993,8.1,29121.0,8346.0,6517.0,7150.0,3599.0,1572.0,724.0,339.0,237.0,186.0,451.0,6122607.0
Batman: Mask of the Phantasm,1993,7.8,51143.0,9828.0,8246.0,15222.0,11058.0,4003.0,1434.0,480.0,220.0,164.0,488.0,5635204.0
Beethoven's 2nd,1993,4.9,28210.0,1715.0,535.0,1333.0,2661.0,4800.0,6802.0,5047.0,2777.0,1493.0,1047.0,118243066.0
Benny & Joon,1993,7.1,58812.0,8303.0,6480.0,13288.0,16894.0,8378.0,3034.0,1138.0,529.0,302.0,466.0,23261580.0
The Beverly Hillbillies,1993,5.0,18802.0,1339.0,400.0,1068.0,1937.0,3310.0,3974.0,2830.0,1813.0,1136.0,995.0,57405220.0
Body Snatchers,1993,6.0,19699.0,819.0,589.0,1702.0,3862.0,5416.0,3774.0,1844.0,943.0,375.0,375.0,428868.0
Body of Evidence,1992,4.5,15375.0,810.0,239.0,552.0,1194.0,2147.0,3059.0,2955.0,1958.0,1254.0,1207.0,13273595.0
Bound by Honor,1993,7.9,31520.0,8732.0,6009.0,8374.0,4624.0,1921.0,778.0,338.0,206.0,137.0,401.0,4496583.0
Boxing Helena,1993,4.7,12263.0,723.0,340.0,741.0,1270.0,1683.0,1999.0,1667.0,1318.0,1036.0,1486.0,1796389.0
A Bronx Tale,1993,7.8,141948.0,19388.0,23501.0,51143.0,33063.0,9629.0,2988.0,935.0,429.0,263.0,609.0,17287898.0
Carlito's Way,1993,7.9,218151.0,27128.0,40340.0,82670.0,46961.0,13470.0,4084.0,1403.0,669.0,446.0,980.0,63848322.0
Cliffhanger,1993,6.5,130337.0,6534.0,5305.0,18200.0,38202.0,35084.0,15545.0,5980.0,2652.0,1359.0,1476.0,255000211.0
Coneheads,1993,5.4,54667.0,2958.0,1436.0,3900.0,7902.0,11534.0,11819.0,7076.0,3850.0,2163.0,2029.0,21274717.0
Cool Runnings,1993,7.0,104329.0,10312.0,8062.0,21009.0,34396.0,19097.0,6886.0,2440.0,1032.0,541.0,554.0,154856263.0
The Crush,1993,5.8,20473.0,1314.0,601.0,1647.0,3425.0,5330.0,4175.0,2045.0,1080.0,487.0,369.0,13609396.0
The Dark Half,1993,6.0,17873.0,759.0,475.0,1575.0,3738.0,5461.0,3369.0,1328.0,564.0,277.0,327.0,10611160.0
Dave,1993,6.8,53907.0,3543.0,4154.0,10956.0,17267.0,10834.0,4345.0,1505.0,606.0,284.0,413.0,63270710.0
Dazed and Confused,1993,7.6,183924.0,31541.0,27839.0,50589.0,40891.0,17756.0,7320.0,3174.0,1758.0,1178.0,1878.0,7993039.0
Demolition Man,1993,6.7,176428.0,12034.0,10739.0,30856.0,53701.0,38761.0,16859.0,6999.0,3278.0,1632.0,1569.0,58055768.0
Dennis the Menace,1993,5.6,61541.0,4442.0,1984.0,4863.0,9457.0,14288.0,13063.0,6724.0,3413.0,1767.0,1540.0,117270765.0
Double Dragon,1994,3.8,13441.0,775.0,178.0,385.0,590.0,1129.0,1754.0,2049.0,2028.0,1624.0,2929.0,2341309.0
Dragon: The Bruce Lee Story,1993,7.0,31272.0,3096.0,2268.0,6389.0,10591.0,5390.0,2124.0,705.0,293.0,182.0,234.0,63513743.0
Falling Down,1993,7.6,190383.0,17327.0,26135.0,64940.0,52717.0,18705.0,5970.0,2126.0,1024.0,541.0,898.0,40903593.0
Fearless,1993,7.1,22917.0,2368.0,2571.0,4957.0,6510.0,3708.0,1508.0,577.0,277.0,190.0,251.0,6995302.0
Fire in the Sky,1993,6.5,25390.0,1759.0,1232.0,3795.0,7627.0,6164.0,2797.0,1035.0,458.0,224.0,299.0,19885552.0
The Firm,1993,6.8,135366.0,5311.0,7195.0,26047.0,52127.0,29402.0,9283.0,3043.0,1297.0,648.0,1013.0,270248367.0
For Love or Money,1993,6.2,14486.0,700.0,448.0,1475.0,3530.0,4745.0,2212.0,828.0,284.0,131.0,133.0,11146270.0
Fortress,1992,5.9,29084.0,1151.0,686.0,2459.0,6085.0,8494.0,5484.0,2378.0,1166.0,618.0,563.0,6739141.0
Free Willy,1993,6.0,77024.0,5586.0,2642.0,6885.0,15227.0,21694.0,14173.0,5705.0,2582.0,1240.0,1290.0,153709806.0
The Fugitive,1993,7.8,294696.0,30875.0,48493.0,111195.0,71920.0,21303.0,6318.0,2042.0,950.0,573.0,1027.0,368875760.0
Geronimo: An American Legend,1993,6.5,11953.0,724.0,619.0,1775.0,3497.0,3202.0,1236.0,473.0,179.0,102.0,146.0,18635620.0
Gettysburg,1993,7.6,29470.0,5884.0,4483.0,7716.0,5921.0,2729.0,1313.0,506.0,278.0,207.0,433.0,10769960.0
The Good Son,1993,6.4,41798.0,3098.0,1903.0,5534.0,10713.0,10839.0,5103.0,2259.0,1187.0,518.0,644.0,60613008.0
Groundhog Day,1993,8.1,627325.0,99450.0,127538.0,206119.0,125112.0,40720.0,13983.0,5518.0,3015.0,1937.0,3933.0,71108591.0
Grumpy Old Men,1993,7.0,49577.0,4704.0,3799.0,9913.0,16603.0,9011.0,3266.0,1208.0,514.0,240.0,319.0,70172621.0
Hard Target,1993,6.2,51925.0,4208.0,2083.0,5787.0,10815.0,13674.0,7913.0,3541.0,1897.0,1156.0,851.0,74189677.0
Heart and Souls,1993,7.0,17719.0,2344.0,1579.0,3346.0,4921.0,3194.0,1322.0,488.0,207.0,101.0,217.0,16589540.0
Heaven & Earth,1993,6.8,14393.0,1164.0,1086.0,2705.0,4256.0,2984.0,1146.0,430.0,195.0,117.0,310.0,5864949.0
Hocus Pocus,1993,6.9,134501.0,28317.0,11446.0,22340.0,29453.0,21886.0,10513.0,4801.0,2532.0,1388.0,1825.0,45395069.0
Homeward Bound: The Incredible Journey,1993,6.9,47108.0,6536.0,3382.0,8164.0,13969.0,8911.0,3667.0,1260.0,591.0,277.0,351.0,41833324.0
Hot Shots! Part Deux,1993,6.6,91542.0,6962.0,5250.0,14169.0,26124.0,21413.0,9760.0,3975.0,1901.0,1040.0,948.0,133752825.0
The House of the Spirits,1993,6.9,23140.0,2841.0,2248.0,4520.0,5920.0,3757.0,1835.0,838.0,494.0,275.0,412.0,6265311.0
Xi yan,1993,7.6,15736.0,1829.0,2610.0,5282.0,3728.0,1292.0,448.0,150.0,83.0,98.0,216.0,6933459.0
In the Line of Fire,1993,7.2,104561.0,5607.0,8584.0,28194.0,40398.0,14956.0,4355.0,1243.0,477.0,250.0,497.0,176997168.0
In the Name of the Father,1993,8.1,174866.0,24419.0,42829.0,63789.0,29260.0,7825.0,2768.0,1145.0,682.0,692.0,1457.0,65796862.0
Indecent Proposal,1993,6.0,71914.0,3620.0,2562.0,6943.0,14981.0,19762.0,12956.0,5658.0,2656.0,1293.0,1483.0,266614059.0
Jason Goes to Hell: The Final Friday,1993,4.1,32984.0,1858.0,558.0,1229.0,2427.0,3775.0,5479.0,6080.0,4385.0,3522.0,3671.0,15935068.0
The Joy Luck Club,1993,7.7,16968.0,3581.0,2781.0,4290.0,3195.0,1473.0,681.0,320.0,168.0,150.0,329.0,32901136.0
Judgment Night,1993,6.6,17205.0,1389.0,1029.0,2757.0,4966.0,3856.0,1776.0,719.0,352.0,149.0,212.0,12526677.0
Jurassic Park,1993,8.2,980629.0,181876.0,208768.0,320925.0,172981.0,55939.0,19989.0,8170.0,4475.0,2782.0,4724.0,1109802321.0
Kalifornia,1993,6.7,54490.0,2614.0,3259.0,9885.0,18355.0,11975.0,4800.0,1804.0,776.0,440.0,582.0,2395231.0
Kika,1993,6.5,14031.0,940.0,868.0,2200.0,3779.0,3167.0,1516.0,687.0,334.0,228.0,312.0,2019581.0
Last Action Hero,1993,6.4,152301.0,9768.0,7401.0,21220.0,38775.0,36814.0,19782.0,9264.0,4539.0,2331.0,2407.0,137298489.0
Leprechaun,1993,4.7,27307.0,2011.0,507.0,1303.0,2586.0,4265.0,5303.0,4457.0,3024.0,1898.0,1953.0,8556940.0
Little Buddha,1993,6.1,17031.0,1272.0,847.0,2057.0,3591.0,4228.0,2523.0,1118.0,580.0,319.0,496.0,4858139.0
Look Who's Talking Now,1993,4.4,29540.0,1405.0,455.0,1035.0,2092.0,3851.0,5654.0,5789.0,4137.0,2817.0,2305.0,10340263.0
M. Butterfly,1993,6.7,10125.0,870.0,829.0,1963.0,2777.0,1977.0,815.0,439.0,180.0,112.0,163.0,1498795.0
